TransactionAmt,addr1,card1,TransactionDT,isFraud
137.61238826067157,343,1797,240416,0
64.20925886156549,108,9268,332054,0
5.958489006248408,349,7224,2059013,0
316.50934043967567,299,7697,1418068,0
285.98791623520435,433,11875,1192366,0
153.79992357279178,178,9933,1763769,0
474.76444833599436,344,2225,464132,0
78.63207766462898,289,6566,1883980,0
329.05960797829,185,13394,1687271,0
7.861585344916983,370,10156,2551543,0
45.520289964627686,361,14603,2391634,0
25.538432939859106,100,6922,657630,0
21.79484245523082,119,13973,686841,0
15.175698737108501,229,6036,597431,0
97.39559723919811,425,9503,717606,0
152.01542911231599,357,3646,1843468,0
86.34573226958267,230,8684,1726504,0
15.895201566782516,106,3731,44362,0
166.66633458146543,439,9824,1462253,0
101.0476988217397,340,13955,1072576,0
49.12937947777809,291,5694,1677302,0
112.1257657067068,409,6545,219458,0
30.09766945987171,396,4681,643971,0
42.34135344939629,214,1414,2426135,0
249.47854019627047,488,12398,1743711,0
34.3201132890464,201,10734,244131,0
63.48561371298942,437,9963,2028748,0
220.85588042617505,418,5479,1603843,0
123.00476518437323,100,8199,2177755,0
6.4222012474072745,124,11779,1145511,0
15.935106340465577,308,9678,2187946,0
0.7872497723973615,242,10971,265202,0
99.67467068014915,296,8532,263993,0
59.361578701023376,244,7407,2078086,0
14.41878005901035,248,8309,361749,1
316.85183433152224,280,9221,1336191,0
75.42988546284627,154,9321,619427,0
27.693113030920475,462,8945,2232261,0
69.43550520525156,237,6189,2176450,0
113.82485262732563,308,5214,2267936,0
7.930213477005081,284,3374,43654,0
32.117517658509286,164,4983,2062440,0
164.4886302350852,136,12333,2060206,0
61.55657215573472,211,1207,2348226,0
79.09301276058035,362,13378,448063,0
56.70715168023113,175,13407,1831953,0
4.489270890015703,395,9139,33026,0
18.122189742519364,277,10173,133491,0
58.97635674222761,353,5302,63165,0
23.4691808249024,100,13693,2276314,0
5.127121953612685,247,7911,1596223,0
185.56560463874308,463,7690,699336,0
397.350110319524,258,11363,719440,0
157.57269365677425,423,1111,120891,0
192.2676602269478,367,8153,51304,0
27.704172270921134,249,5709,1205673,0
323.4674354858788,228,6040,1644286,0
21.930804684137822,225,2409,412717,0
302.4745318202052,100,9897,855565,0
526.2813931989295,486,6872,264458,0
124.3832781684682,216,9132,127931,0
397.09098894264463,248,7275,656917,0
84.29003625594062,368,11971,97385,0
30.04860724923195,288,7993,1672884,0
57.44683429928096,240,5199,107668,1
90.03212637616178,204,3600,313623,0
7.588970221384388,351,11807,2255711,0
97.3769603394951,489,5857,1947673,0
397.27202078753885,380,12166,2413849,0
21.085394111533372,443,8806,1779171,0
157.3082436156245,200,7805,681900,0
238.48672389512572,381,8498,2174015,0
287.7089035892496,487,6039,669806,0
322.2271694448199,457,10039,2309207,0
73.70147220569544,262,3943,2432635,0
378.5738784859356,302,9067,1028517,0
141.59712237241735,199,12412,1467272,0
17.634517448085628,380,9360,1544917,0
64.79828321383204,356,7700,2495927,0
126.70232789212518,193,1984,1854591,0
28.41420999797959,423,2107,806214,0
102.33615524613529,378,11759,623737,0
109.84137455189628,326,9298,339466,0
17.75725437985096,461,14172,2376063,0
83.2605387708658,249,8432,1964225,0
147.6774632041396,450,11897,2257737,0
69.0940945159936,161,11270,2160208,0
1.2176955887700334,228,12810,631402,0
0.9079563850904285,286,5342,2278395,0
44.16561918201067,167,12165,485281,0
260.63161770524016,129,2553,278733,0
25.964777096391696,484,3002,615038,0
100.611612505522,403,9104,802879,0
25.112627973050973,374,1497,912400,0
38.81213685465557,226,5949,1068136,0
188.41517017541253,312,13591,2039223,0
130.5125305626397,405,2421,472751,0
10.026162303666899,233,4474,2101475,0
55.98443507801786,318,13603,611005,0
2.960365980225214,418,6980,790455,0
65.56397546358058,256,5373,1589642,0
108.59942668955456,287,9733,917395,0
12.613325343695841,261,8310,198467,0
34.092103232703444,228,9980,137513,0
50.722648428285034,403,9547,2095627,0
251.988356829711,188,6643,7747,0
499.8956075902351,482,13166,946728,0
4.595106218168274,261,10418,1971597,0
143.13248803005746,135,9441,96381,0
46.4775824305489,326,13390,1415393,0
49.83342768841731,250,14779,1584013,0
140.3501450995342,180,7178,2516232,0
250.62499928371724,146,12587,695187,0
301.4478786587206,303,13161,2435932,0
86.06729434454637,247,1531,2427120,0
44.1799000649414,330,9750,86599,0
154.90443095770988,126,2619,143316,0
28.90181422787728,288,2291,947514,0
83.02828409517736,264,4124,547288,0
44.40684118766536,311,5880,2185172,0
106.89498229877938,407,5113,2336908,0
27.496186888850964,174,10319,2342776,0
21.26895672844426,191,13439,2420044,0
250.39559817896867,161,4911,1562205,0
10.736661870379178,165,14988,1988044,0
70.51345584098176,179,8159,512390,0
24.95552688905251,239,14160,1983542,0
3.970799371386665,499,14725,2314729,0
3.66835056113271,229,2107,1922945,0
19.264074345832686,353,6427,696314,0
201.56809818707225,419,6270,1438057,0
33.195270666804944,128,13836,696908,0
300.49581125357594,301,7496,2516096,0
87.13706491738637,336,2687,1253750,0
57.379060981508765,186,6987,2555384,0
86.77121011941033,195,5471,970094,0
72.71143589950866,386,13495,797209,0
142.20303685493482,438,6681,493171,0
33.19768483987264,498,13747,1687022,0
43.54868725226266,388,4475,2217133,0
224.52062273805205,351,3577,507404,0
292.72611169441507,279,3532,2502375,0
223.08062291973073,199,5217,561736,0
54.3775893497494,172,7937,437458,0
151.57904915515272,230,3029,100054,0
64.69045124116816,281,10335,338472,0
68.82389499473696,293,13538,1847606,0
22.90108667160451,117,6958,1618108,0
89.43587635739941,225,6418,1879553,0
20.596187747433078,310,7190,1648106,0
40.28156695729184,106,8764,308891,0
193.12298452903548,479,14183,514101,0
23.202765991310308,213,12935,1856459,0
7.381693700302627,439,12782,2584669,0
7.150415706895464,183,12990,2443577,0
282.6572293283546,438,10939,2141756,0
70.70847345157996,460,5819,63655,0
52.66367498016638,201,6919,2549521,0
166.5366041661833,192,9409,946573,0
180.68279988809698,415,3810,2041908,0
40.375312406288764,201,4415,1444080,0
118.29227771663489,350,6952,2079770,0
147.4569733059262,123,6433,2524345,0
106.31988723472206,464,2716,1749952,0
16.439725102804932,266,13891,1484774,0
208.65312827419478,239,8897,287800,0
77.45623605709238,193,1289,2440898,0
33.194390194044374,280,5697,119233,0
55.37821611877681,163,12460,2260247,0
3.8295075702702275,103,11935,995760,0
13.6813115846664,193,14889,157351,0
145.04990735121405,488,1609,2011982,0
0.0011634823050432324,371,3353,2111221,0
53.882365021327104,382,8645,211909,0
73.9212440933873,231,1535,1963733,0
5.6183569156496915,171,4291,259470,0
361.48175362787754,403,4757,1228591,0
25.63453451831128,491,9948,2579297,0
36.269117613417016,180,8157,256181,0
36.23230247239586,273,4849,714029,0
26.190603022539467,399,9069,2293688,0
0.1474909230385058,151,9545,1147062,1
130.69095710746873,389,5830,503739,0
340.6576818902749,336,13083,2405470,0
25.3981030444211,376,5330,126365,0
108.78123934605873,379,9497,1638555,0
135.43939412806242,143,6229,87731,0
188.66772280370347,469,3995,1927264,0
54.927057938722555,353,14324,1307560,0
36.08707420593492,458,12900,1697136,0
39.34799193146354,233,7970,1479444,0
124.69545359924233,155,3214,851798,0
169.70647506300529,113,13340,7977,0
20.042113164163982,277,10401,152876,0
46.35302399667804,200,1275,28853,0
232.21777491770328,279,7153,1003431,0
164.34783687293708,356,7553,521606,0
419.0309538682376,367,9338,375576,0
140.34334383200408,470,4548,846755,0
49.95481228836644,461,7972,1768310,0
89.3155023299958,136,13917,1857431,0
108.17972204129242,303,11145,2571964,0
8.170455545483112,358,1851,1699,0
78.63528863524105,254,5523,1178590,0
123.55351233568277,337,9679,978464,0
18.310743031294468,408,2553,1468468,0
151.70033059741118,199,14688,125143,0
87.65239671469428,372,2761,811721,0
304.1185511110514,212,12375,1656181,0
4.33484105221125,209,9775,443396,0
30.8328602809438,242,7799,1367835,0
92.01829951622437,266,13903,1740283,0
35.17725691046352,359,5310,764683,0
125.3247660188759,244,5605,2064583,0
142.29802649098477,329,9702,1394705,0
10.815994603859409,494,8756,2025202,0
72.12472435450759,367,13313,2228264,0
71.10882749898155,131,4813,522859,0
46.08944761872568,398,11432,1165508,0
270.19418337671755,318,11342,581930,0
175.73946801280817,276,14516,2273488,0
119.47137417483798,203,6891,2172690,0
125.29062038255496,335,7888,449771,0
61.93692442292759,192,7194,2423298,0
253.8238075712038,300,9147,1560375,0
118.6117913334209,398,4202,1892734,0
130.55665773552832,486,1342,853418,0
197.82642708715719,330,8745,2490240,0
32.03038769287745,354,2423,1624611,0
164.5432535124599,184,13059,2051589,0
21.721193189903325,134,13587,2206702,0
42.364224416601445,216,9337,2413357,1
40.88866362702279,275,12009,1570710,0
384.0887622252616,375,5557,2072083,0
194.16796763724423,498,10107,1650100,0
120.7879965984888,184,14111,2039586,0
129.84914234202142,216,7647,839405,0
82.5702579684131,461,2911,2269803,0
293.91755305092016,303,12893,2359984,0
68.56925413210558,245,2339,141376,0
47.88711656821709,314,3246,1585726,0
17.797342794015172,204,7446,2042050,0
154.27407178831197,448,13109,370938,0
132.59292819722023,396,3951,293413,0
48.50848428490843,455,1497,621852,0
2.5516200954391075,168,12140,1775134,0
182.63343161106417,354,1790,2059746,0
1.1483669104263554,330,13392,1278906,0
121.6382080660238,302,9201,1808693,0
351.51651579398117,461,4098,2051941,0
57.56509916369589,494,9184,1537204,1
26.78446810487069,347,3816,2406169,0
122.03427641197982,495,1326,348812,0
169.89696010093255,348,12758,2432244,0
79.06063631889005,243,1882,738527,0
341.2317236403083,382,2671,2011674,0
5.305138804256164,455,6002,1409036,0
70.27846689285737,340,9929,968895,0
126.7459247349778,440,3174,2261689,0
198.5153492430679,474,6235,657426,0
19.75435601599549,328,1923,1550674,0
160.94553214040425,130,5266,692802,0
80.45415873998299,208,9112,2419717,0
50.50981935027793,126,14801,1740517,0
14.123531011449272,442,13674,1672218,0
200.46737106042548,259,3824,2272015,0
17.1112463876311,116,6107,1206574,0
37.07562782224325,366,7869,1520651,0
34.255444052772084,228,6720,1103515,0
205.115760370031,319,10345,1625657,0
111.68872457261294,181,3070,944769,0
159.29810583106408,148,8346,2202710,0
28.830613219322625,140,7544,216895,0
98.04935749765662,119,5600,204118,0
84.8038762122536,426,1920,1917376,0
178.87462741929176,136,7091,14389,0
236.53871012100743,481,4482,2418090,0
1.2231269408971248,499,14843,2355277,0
112.0919000889536,138,7472,2245389,0
5.322758404622274,208,2443,216560,0
79.59746073698895,163,13699,1990827,0
33.9161670569886,274,3801,1341989,0
36.64029645294619,378,2775,2240185,0
43.534484967911716,131,9220,2577423,0
97.09910051382612,308,3292,387809,0
40.6540634782834,478,4703,1668591,0
131.93801039927686,118,1825,251465,0
51.83998787738292,205,8711,488658,0
7.080150641358879,305,4741,392989,0
153.13656485833334,346,14371,34627,0
33.65338929517138,422,9330,1631558,0
56.69849126609429,266,5452,1052495,0
115.65927870318258,188,3259,2042482,0
40.415020869049776,415,2162,1310886,0
5.824970382389809,110,4439,1559992,0
46.827879285214735,148,3533,1211070,0
289.04462491680323,498,6612,2027169,0
102.64806606711122,483,10551,1871177,0
111.31549686950414,160,8930,366914,0
100.04393567361384,270,14922,202780,0
22.18845179287726,242,3225,766690,0
54.185864551089225,306,11752,2351054,0
139.00606380986738,300,4672,1338970,0
10.688712205436364,104,3160,942005,0
32.5526249643295,310,9474,2283718,0
32.3404741308102,128,10331,1148640,0
56.56671840459809,289,2797,505985,0
393.06321332796557,287,13328,773993,1
6.9888858496122985,424,12171,903821,0
73.12665687059473,354,10382,2161488,0
19.76764606755113,249,2244,1317030,0
352.93675852257735,112,8069,2527616,0
12.02525251555425,471,8893,1979946,0
51.68453767797387,465,5408,203867,0
133.8971882367708,256,2930,377573,0
121.92706487031559,179,3518,542906,0
54.94428230199097,455,14442,181837,0
42.54497289318204,372,1047,331216,0
50.68541514341259,247,1133,2014990,0
30.690058827003934,305,6675,16941,0
22.98320428713375,213,12238,177670,0
65.97891918683801,105,3364,2242217,0
31.27042059539351,377,4509,1863794,0
33.89215646337138,331,12698,2137350,0
106.9313899383184,236,11325,972718,0
345.8953569306316,259,14359,359418,0
92.54253269426673,443,8153,2336087,0
8.010379885994508,388,5094,738137,0
7.859267448855108,304,3537,2026445,0
302.46096574324304,425,8996,1378066,0
35.281211471835945,404,6984,1232865,0
9.658467632080676,459,3471,340029,0
91.3905047758824,257,3434,553665,0
97.72324713005838,457,6021,1102115,0
104.55592808231317,499,5335,1687792,0
31.115819666956597,205,4522,2110788,0
1.5226013884891114,181,3305,1129846,0
335.2846441207963,441,13331,611228,0
28.88735095192658,369,6287,2301672,0
112.70929024461608,148,11002,1492096,0
122.63202244500762,305,14502,615352,0
94.16275581918198,317,1663,2489466,0
37.52861984840892,405,6681,46728,0
31.621359103256598,263,8443,2477923,0
91.04783632203589,378,6944,95695,0
201.06294174939902,421,12246,423753,0
293.2451960942563,330,8774,2411748,0
11.194414515742714,298,5849,512741,0
16.821584686309702,470,5200,2228558,0
289.5638259698919,313,8097,668546,0
133.38356138087227,383,6022,2290322,0
214.5528566344447,375,4492,2143784,0
22.643977054999205,284,6468,1726756,0
88.57272672647089,309,8939,1830127,0
120.77786855710812,220,10145,2273722,0
113.97839863491777,315,2673,329410,0
52.45049115039434,196,2342,2266247,0
1.5514623464414974,218,12683,1276503,0
87.44917510906713,464,11934,1049487,0
29.182603237851453,381,11296,356422,0
59.82993733477004,205,9431,424967,0
316.01592595005434,496,7570,703243,0
50.921911096971215,417,11816,1469872,0
183.13422735144417,481,4049,2302287,0
20.892093117129654,241,7283,490098,0
111.61466144629726,494,11301,57339,0
377.25634756856647,422,5247,1259331,0
10.746617642062763,367,13417,233708,0
0.8354746125244857,390,7574,2012988,0
56.84243568250689,465,10655,2306553,0
9.719999573861,266,6331,1520596,0
137.98525528957612,259,1399,229774,0
245.9808232896316,330,11913,2174274,0
56.91982557212377,113,2937,2046906,0
29.936558249531924,292,13828,15993,0
56.98740325333455,254,9373,2514821,0
128.53557519560596,200,2074,322744,0
0.909539960722861,159,3573,1103198,0
89.0267272289478,142,3397,1492520,0
95.00845778521457,292,10273,425885,0
101.52502413531678,410,1418,144322,1
27.71010230264016,208,10352,1108854,0
125.19478326323366,192,1639,2495542,0
9.5840955605836,315,3084,817359,0
22.22318875893984,262,5589,1582435,0
209.9399761780521,450,1358,1234715,0
134.21747086453294,333,2803,260273,0
1.3840898858926483,450,6204,1518833,0
28.55194264836808,266,8889,1606939,0
24.131577425847265,247,1538,1058426,0
31.58159142692778,127,5439,2167220,0
28.443371445712245,358,7888,2497474,0
6.45665703233147,185,11410,1807014,0
61.422605534213545,207,10905,622645,0
131.95088966992705,216,1865,1196111,0
93.32632656949174,463,11259,2162616,0
111.7402734303147,114,7028,818235,0
8.463149682819497,310,11542,1988073,0
302.5999956634014,417,9967,1015556,0
182.31995731582893,130,14284,318719,0
163.52189994881977,381,12460,704797,0
173.1514053654731,284,5671,599592,0
269.8751193196384,165,12819,89883,0
78.58195678500353,470,2035,106270,0
22.349613579934704,415,9552,665072,0
95.91554567975783,162,3819,2051316,0
135.82181862348355,327,9487,970120,0
133.90955323734005,200,2426,913931,0
73.69925411967152,455,12701,2558249,0
7.091477358703707,238,12008,1645000,0
46.38035907562944,218,6494,2314717,0
253.53574587032662,156,12057,263352,0
87.81497113730818,230,1692,1773267,0
77.29091380348862,136,13787,1865999,0
31.314144858586385,210,8593,1018316,0
45.95764535531472,252,2067,29794,0
225.70964600590057,349,2132,485809,0
109.80016177460652,341,10313,591491,0
154.82817930749604,307,8612,473714,0
60.57691464212985,467,10433,1029388,0
99.49206573550218,269,1946,1629755,0
28.552920319633817,356,12339,1633051,0
122.23432806039843,378,2615,1684076,0
55.79195613223623,462,13851,1333643,0
58.437441990397524,212,9254,1303959,0
104.78877810532038,274,6715,252763,0
275.32665471097386,188,7069,206720,0
6.614658309229908,234,1393,405890,0
174.15031652071517,393,10718,2169365,0
34.58524481461356,402,8534,85332,0
58.684212922789634,458,10693,581146,0
2.2156991989469392,305,8422,397525,0
35.81704585696388,417,7202,2578828,0
69.84235614676292,172,1519,2324523,0
5.7815652847955,358,1388,1316631,0
67.54953535639746,457,1587,2164909,0
261.8812451124578,247,4497,1753360,0
11.137100709082457,324,12253,2330170,0
144.57927117388013,204,14901,2413033,0
52.707536079732506,143,13923,1603482,0
106.47145091201232,455,8669,2374837,0
30.14248709145652,125,3571,1570408,0
17.37491203951833,403,9471,672345,0
17.490427012821893,360,12308,74339,0
7.309980660067168,158,7708,1629494,0
20.53609836776891,160,12664,328006,0
109.12972637863321,404,11176,250021,0
213.44521522581948,169,11473,68463,0
168.26845626614076,370,13473,2552559,0
115.56091116364571,356,9996,2438359,0
11.701917381063149,496,9266,2062679,0
34.13465214844297,483,3985,296876,0
37.078382971596355,224,1709,889195,0
28.76246692962019,118,4662,392092,0
72.36180576173268,218,14479,1729535,0
76.69095829398441,419,5630,480437,0
44.14332379172578,165,2430,1001178,0
43.66294487848321,344,14541,1804321,0
176.34962509770875,156,5991,373140,0
155.72860162690782,143,6067,1472044,0
36.787432595670374,111,9838,1498809,0
245.09510485028332,477,3038,1445820,0
305.3679593846005,335,5133,856169,0
39.562746978779025,123,6351,1240861,0
43.76138071241865,494,13130,833692,0
70.44794557708602,356,3215,1698800,0
283.2267604481353,383,4356,659657,0
209.0053110892787,423,1102,2017388,0
10.821788581405427,460,9336,1389086,0
49.87830002340476,350,9946,1671208,0
80.60274314681737,193,13249,847590,0
69.94318327840682,479,7803,439161,0
21.550166000817743,479,5461,1270441,0
195.7696736955853,121,7296,100341,1
112.99196381880567,256,7565,829811,0
181.95935162994408,188,7462,34442,0
195.7325006805428,301,11022,1534755,0
137.97393071697513,296,12901,180587,0
57.84098472380772,144,1082,1881323,0
94.30114594270498,479,10503,723414,0
17.47884890733034,178,8963,1881959,0
111.97708122495568,138,6990,532979,0
19.754068939390216,383,14800,756717,0
118.40054537024763,485,12531,1329574,0
26.084303111006463,254,6752,967234,0
12.505462234616282,248,12886,1684667,0
18.06643189430485,442,7222,1109784,0
0.1994122159710626,490,13123,605723,0
126.8474411846264,151,12639,1595090,0
131.82658709838014,350,4668,1399314,0
72.34689746270512,481,2615,1144119,0
17.597708684075492,246,5246,53137,0
8.72525015240209,428,11995,243824,0
1.9314292317149664,495,14017,2098676,0
18.121997611506792,449,3062,858455,0
221.50829071496347,357,13388,825039,0
27.646105316183544,372,9971,1603665,0
43.73758746010938,224,8555,1705740,1
11.131765141096672,303,2058,1198019,0
25.149326466168304,355,3398,422604,0
73.23550010191644,230,12196,463970,0
93.58627276617398,120,3330,1157571,0
28.150427992378695,177,13924,1247826,0
5.946571278768154,434,2759,406198,0
49.59909850233758,150,14984,61954,0
26.683864178505583,461,13812,1733661,0
24.788962947202297,460,13452,643729,0
321.5451761506007,365,1427,1899999,0
95.78955481509968,215,6377,2143688,0
81.39111519309452,154,6029,1715009,0
53.74692735779752,391,4876,2016979,0
56.026858446347205,150,11682,709987,0
77.84981270198163,429,3116,279149,0
119.21424169238051,372,11513,1237785,0
121.11521683350459,353,1559,462093,0
18.83725162262277,160,14136,1355419,0
69.33727101430839,446,6441,2000750,0
53.09570666740723,496,10577,1277842,0
204.42826532666186,450,3617,447005,0
99.80945677237099,324,11146,160360,0
76.0364628507229,435,1589,804756,0
12.261365679360686,202,1498,1413104,0
93.04857291327357,147,7347,110253,0
12.466102880534773,324,8904,846687,0
41.12919143687304,441,12014,2337885,0
15.413297226742525,332,10721,668885,0
117.78946383162885,169,10830,1150039,0
23.09893918794464,146,10324,2098647,0
49.73491296616848,327,8432,1763072,0
226.024212088713,109,6956,2178807,0
22.855363873015357,284,5483,685109,0
70.88804294949689,179,9607,1400610,0
54.34722066342405,112,5996,2043535,0
1.8290293316565152,413,2591,40452,0
157.38686344559244,439,5407,292766,0
7.1545311529372,423,4883,1466732,0
64.29390145675242,183,2607,580644,0
82.25233209326528,185,4724,2064792,0
99.00084710640918,256,8555,1379696,0
116.67785960571895,243,10907,1848253,0
29.20547969219945,162,1202,1561752,0
1.0028898364548042,142,4854,840002,0
128.53407259893984,257,13151,372005,0
76.71309128726944,284,9301,289711,0
180.86068113128852,385,13369,2268883,0
172.2541455331446,422,14907,1727965,0
185.3589136467921,123,1768,2417087,0
66.37722009982694,456,1138,117439,0
40.59077998369884,304,1220,2521796,0
156.80954258319292,461,8356,1050367,0
60.019270603227056,323,10052,744402,0
20.2657574715429,200,4927,2415953,0
193.08423771734564,303,3387,2261282,0
214.1826664834698,107,3525,647339,0
62.79396760045075,271,6054,1917228,0
7.871828968795786,307,10637,1702036,0
49.073887003514955,195,7956,122803,0
162.72845172494382,261,2609,1981075,0
232.0484623499767,390,6443,2497800,0
22.74939286200851,195,14571,1732488,0
6.9321795603634735,405,1198,2517958,0
209.84242028041427,244,12055,2238720,0
49.332128744462594,357,6984,2033362,0
78.03643189371356,399,10352,402086,0
344.40781205292114,201,2369,372619,0
6.888365735912734,276,4571,978269,0
104.50279419847497,485,11414,103311,0
7.699489809012497,427,1488,1831601,0
47.07541963972017,209,4540,786775,0
162.8694869122148,297,12059,1046992,0
56.822918427952,492,11619,1687580,0
587.1853459960934,228,11069,917118,0
81.88448455577073,458,13729,2436471,0
38.73729908946474,236,10056,2472269,0
24.860409500367002,497,3180,613444,0
43.15840589003817,126,12220,2015338,0
46.60646352937562,236,12290,553061,0
7.118850626264504,263,4328,2102935,0
46.13598139707214,448,4634,748071,0
62.406621646648134,455,1655,806176,0
128.2791477852921,230,6986,964744,0
106.9236468375308,472,10571,2011202,0
123.36270274066668,250,1235,732310,0
0.8398853712116788,477,1988,2334676,1
24.547530863034297,345,2382,1439955,0
108.3775761471237,209,10006,524109,0
66.16279094100244,172,12158,927069,0
0.5327642385473204,385,14582,1335923,0
163.2167495491405,374,10881,1378951,0
148.19667289838773,457,6629,1238162,0
79.5000881162235,166,12992,408803,0
6.8775029976427895,149,3486,1775283,0
145.46376559099792,403,2665,601377,0
87.63817645917182,102,11827,2401058,0
152.3076642025281,325,4986,1982887,0
139.33068609070432,165,9186,2565372,0
162.4562067851931,254,2823,565663,0
72.98279003508777,461,14782,214997,0
15.120030768442408,210,6828,143936,0
111.21762852941026,395,6430,383413,0
96.88316069352844,480,6336,1110168,0
135.57775216283963,355,5088,2284391,0
18.618622226351217,373,1610,2043748,0
21.688219446083686,254,10527,1251933,0
221.10047441814586,238,4868,2021243,0
138.62055588712101,266,5325,1820241,0
238.84533639455606,118,12884,715503,0
142.17778026227808,444,5435,2321650,1
90.92041659771152,490,12758,1798931,0
106.17002105589255,322,11403,322695,0
219.93782101996536,156,3163,1794510,0
86.46635352040354,485,9262,1172948,0
100.07362879314059,393,2749,1906510,0
17.016777335054286,232,5945,2052489,0
64.23043058166897,437,6172,658898,0
126.01803008714285,391,14908,2398082,0
31.600294692998553,443,1341,2565654,0
22.596525423179266,304,14222,2579496,0
37.662521697529925,218,5683,2035155,0
27.641330813434568,352,12018,1641266,0
24.196027699254998,184,4831,1768554,0
55.31258681164361,284,3379,641522,0
238.42129567688883,324,7105,358471,0
70.7367099558632,247,4869,116805,0
20.815689044425852,488,14390,968455,0
8.00953508884464,379,13394,823753,0
119.12413448538466,326,7068,1063094,0
48.25601566098269,385,12465,470984,0
172.50224411216058,383,3439,2267064,0
107.73717798567641,280,13517,1206995,0
159.0819567208323,208,8906,2365190,0
31.73801118543719,234,11259,1331245,0
117.88215082024153,390,14634,2194581,0
30.660938213368084,474,12731,2485163,0
279.80046593510536,389,8857,1876740,1
101.16301863237578,202,13939,627169,0
39.231959053585946,300,6429,1992106,0
31.40422865163482,216,1471,1921678,1
21.186561829269568,431,9059,2496158,0
118.62670107574804,409,4765,2369772,0
24.681606353752038,128,13361,327250,0
90.46172971291463,493,8826,580270,0
30.7388341009099,126,8912,1418379,0
108.46175084116823,112,9845,1490993,0
168.70737152896345,141,14747,46716,0
150.51916114338843,323,1461,956451,0
143.066987412652,120,2173,706186,0
20.79131323319335,486,2667,1834581,0
9.253746900507979,235,12937,1839352,0
120.0475023657181,425,4321,1917661,0
45.9415424719779,320,9831,137028,0
56.62435996412856,244,5369,410067,0
3.164454146130381,109,9673,2153865,0
30.053289067824746,324,9273,103863,0
3.4256515227579785,240,12495,559829,0
211.35012239367893,205,5126,602085,0
27.89161829949456,367,3793,2215350,0
81.49469038555038,293,10299,1684535,0
3.975935168054596,227,14283,232902,0
109.91546096145082,312,7185,222585,0
39.01243994323304,250,4785,1669965,0
228.19904946609674,483,1250,1168778,0
219.03122232037413,279,11626,1647967,0
39.3473226542136,416,2620,601075,0
231.22405138111793,125,14283,301601,0
556.1677236148372,114,10910,589313,0
174.53473539422617,121,9457,2427581,0
186.350049185203,444,1021,981598,0
28.63612599209348,164,14718,2461457,0
85.96797985106654,350,3123,927238,0
6.96244072573011,120,2510,816853,0
9.972966184805468,332,4852,925176,0
680.5751219889282,115,5775,1296164,1
39.54740594095893,371,12130,2318433,0
137.9056267629112,304,8008,1156397,0
164.33311177315946,397,4422,947241,0
195.20921151433254,259,9431,2257649,1
604.4147186043234,140,9242,1183103,0
27.64078463965971,207,4007,928871,0
4.118750595694294,224,9667,964342,1
52.965430609138274,251,11196,810319,0
13.935479557395638,112,14913,1591885,0
2.2681173282547915,302,14181,1565350,0
44.695424252533286,178,1156,2366310,0
153.1265804358061,493,7342,1399479,0
83.51271708032459,141,14311,1707910,0
37.50978791544164,268,8598,629707,0
106.23054479496665,348,5761,1444758,0
26.398921839175493,220,11975,2009936,0
1.4485861372039344,486,3019,1479637,0
144.542199633491,371,6237,979350,0
97.7483083988966,399,10878,314948,0
143.67569459094216,308,8923,342756,0
3.971637332766473,257,5170,1118756,0
181.47392606929003,220,6047,1058438,0
96.633796091396,326,13050,38972,0
82.87271860742521,123,3414,598528,0
97.98005772521859,329,11995,1627013,0
199.82911169332198,125,12441,1988987,0
88.41539606919447,157,3155,886598,0
86.9765940983819,364,11018,1301945,0
467.55022107870525,225,14790,1928734,0
141.35840281196997,374,4757,1861383,0
58.39229883345892,127,1092,1671117,0
122.89385376562178,490,7243,2144654,0
49.303559504810856,400,13468,1570182,0
25.990539120417445,227,9862,2306976,0
90.84512334188312,193,3143,720888,0
263.3621504116234,290,9423,373779,0
264.7042405865561,371,6971,2120006,0
41.8406403770263,104,13181,550321,0
75.00931924870726,256,2602,770701,0
23.77952381875633,151,3951,2119029,0
543.3246192014816,342,10964,497806,0
396.9541312324312,250,11258,2494161,0
104.8420049886096,361,2310,1122786,0
163.17554037065764,404,8967,1891290,0
125.5617603584788,179,7246,50812,0
89.93309136890181,282,1158,535018,0
5.482372639196746,453,4778,1163617,0
60.65371787904519,206,2586,1935791,0
112.32727809391316,253,1377,2428930,0
113.1750175097633,392,4295,744379,0
46.700432114634786,304,9905,479362,0
284.2015744951548,215,13379,2540618,0
18.315033882305844,116,11415,1951043,0
69.38663315181398,387,14421,738303,0
117.40385921414737,255,13263,479391,0
119.44707782097186,124,11974,978703,0
104.5940970982072,377,9929,776208,0
32.19812389614336,416,3500,681354,0
16.984756397095726,225,12338,2216291,0
101.04374874923896,399,2863,1239928,0
91.4547542460641,457,8888,326810,0
19.76658936465737,375,1491,1558127,0
122.12517138184886,464,9113,1325665,0
60.72851152877793,277,12196,1231620,0
110.18994603112151,443,8501,2227803,0
181.62596409227902,146,12805,1449617,0
18.60024372223012,299,10721,1351170,0
1.9330504120641034,150,8410,2411457,0
151.0056877070906,394,8731,2048801,0
94.08330077192397,369,1945,2326869,0
120.2772090878001,296,12832,337268,0
182.11160373501085,120,9893,1328413,0
162.35922887795354,242,14390,268847,0
324.21482115081915,347,13148,1329298,0
76.77308202762632,455,3484,2002898,0
67.03991553276018,452,3755,1833960,0
51.39759138744405,100,8628,2381309,0
